;Код ОВД     ;Год         ;Номер документа      ;Номер престу;Дата пос тановки  в ИЦ     ;Текст решения                                                                                                                                      ;Дата решения            ;Фамилия сл-ля                                            ;Шифр докумен;Дата соз дания за писи     ;Код принятого решения      ;Кто приня л решение (код)     
4580;4;2009;426804;1;31.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;БЕЛОУСОВА           ;3;02.02.2016;174;2
4581;4;2009;427104;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4582;4;2009;427204;1;31.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;БЕЛОУСОВА           ;3;02.02.2016;174;2
4583;4;2009;427604;1;31.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;БЕЛОУСОВА           ;3;02.02.2016;174;2
4584;4;2009;427904;1;31.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;БЕЛОУСОВА           ;3;02.02.2016;174;2
4585;4;2009;428004;1;31.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;БЕЛОУСОВА           ;3;02.02.2016;174;2
4586;4;2009;428104;1;31.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;БЕЛОУСОВА           ;3;02.02.2016;174;2
4587;4;2009;428204;1;31.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;БЕЛОУСОВА           ;3;02.02.2016;174;2
4588;4;2009;428704;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4589;4;2009;428804;1;29.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;БЕЛОУСОВА           ;3;02.02.2016;174;2
4590;4;2009;429404;1;31.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;БЕЛОУСОВА           ;3;02.02.2016;174;2
4591;4;2010;84690;1;08.02.2016;Возобн.приост.ст208ч.1п.2                         ;04.02.2016;ХАФИЗОВА            ;3;08.02.2016;172;42
4592;4;2010;84690;2;08.02.2016;Возобн.приост.ст208ч.1п.2                         ;04.02.2016;ХАФИЗОВА            ;3;08.02.2016;172;42
4593;4;2010;97290;1;11.07.2016;Возобн.приост.ст208ч.1п.1                         ;25.03.2016;ЧИРКОВА             ;3;14.07.2016;174;42
4594;4;2010;97290;1;29.03.2016;Возобн.приост.ст208ч.1п.1                         ;25.03.2016;ЧИРКОВА             ;3;31.03.2016;174;42
4595;4;2010;97290;1;29.03.2016;Возобн.приост.ст208ч.1п.1                         ;25.03.2016;ЧИРКОВА             ;3;29.03.2016;174;42
4596;4;2010;102404;1;28.06.2016;Возобн.приост.ст208ч.1п.1                         ;23.06.2016;ВЫДРИН              ;3;28.06.2016;174;5
4597;4;2010;430204;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4598;4;2010;433004;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4599;4;2010;436404;1;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;09.05.2016;ВЫДРИН              ;3;30.05.2016;174;5
4600;4;2010;440604;1;18.02.2016;Возобн.приост.ст208ч.1п.1                         ;09.02.2016;ВЫДРИН              ;3;18.02.2016;174;5
4601;4;2010;442804;1;18.02.2016;Возобн.приост.ст208ч.1п.1                         ;09.02.2016;ВЫДРИН              ;3;18.02.2016;174;5
4602;4;2010;442904;1;28.06.2016;Возобн.приост.ст208ч.1п.1                         ;09.06.2016;ВЫДРИН              ;3;28.06.2016;174;5
4603;4;2010;447804;1;18.02.2016;Возобн.приост.ст208ч.1п.1                         ;09.02.2016;ВЫДРИН              ;3;18.02.2016;174;5
4604;4;2010;451004;1;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;09.05.2016;ВЫДРИН              ;3;30.05.2016;174;5
4605;4;2010;454104;1;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;04.05.2016;ВЫДРИН              ;3;30.05.2016;174;5
4606;4;2010;456604;1;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;09.05.2016;ВЫДРИН              ;3;30.05.2016;174;5
4607;4;2010;459804;1;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;09.05.2016;ВЫДРИН              ;3;30.05.2016;174;5
4608;4;2010;459804;2;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;09.05.2016;ВЫДРИН              ;3;30.05.2016;174;5
4609;4;2010;462504;1;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;09.05.2016;ВЫДРИН              ;3;30.05.2016;174;5
4610;4;2010;464104;1;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;09.05.2016;ВЫДРИН              ;3;30.05.2016;174;5
4611;4;2010;469104;1;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;04.05.2016;ВЫДРИН              ;3;30.05.2016;174;5
4612;4;2010;472404;1;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;09.05.2016;ВЫДРИН              ;3;30.05.2016;174;5
4613;4;2010;472504;1;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;09.05.2016;ВЫДРИН              ;3;30.05.2016;174;5
4614;4;2010;474104;1;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;09.05.2016;ВЫДРИН              ;3;30.05.2016;174;5
4615;4;2010;477004;1;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;09.05.2016;ВЫДРИН              ;3;30.05.2016;174;5
4616;4;2010;477004;2;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;09.05.2016;ВЫДРИН              ;3;30.05.2016;174;5
4617;4;2010;488604;1;08.06.2016;Возобн.приост.ст208ч.1п.1                         ;31.05.2016;ВЫДРИН              ;3;08.06.2016;174;5
4618;4;2010;491604;1;08.06.2016;Возобн.приост.ст208ч.1п.1                         ;31.05.2016;ВЫДРИН              ;3;08.06.2016;174;5
4619;4;2010;494004;1;28.06.2016;Возобн.приост.ст208ч.1п.1                         ;09.06.2016;ВЫДРИН              ;3;28.06.2016;174;5
4620;4;2010;494004;2;28.06.2016;Возобн.приост.ст208ч.1п.1                         ;09.06.2016;ВЫДРИН              ;3;28.06.2016;174;5
4621;4;2010;495404;1;28.06.2016;Возобн.приост.ст208ч.1п.1                         ;09.06.2016;ВЫДРИН              ;3;28.06.2016;174;5
4622;4;2010;502204;1;28.06.2016;Возобн.приост.ст208ч.1п.1                         ;13.06.2016;ВЫДРИН              ;3;28.06.2016;174;5
4623;4;2010;503404;1;28.06.2016;Возобн.приост.ст208ч.1п.1                         ;09.06.2016;ВЫДРИН              ;3;28.06.2016;174;5
4624;4;2010;503604;1;28.06.2016;Возобн.приост.ст208ч.1п.1                         ;09.06.2016;ВЫДРИН              ;3;01.07.2016;174;5
4625;4;2010;504304;1;28.06.2016;Возобн.приост.ст208ч.1п.1                         ;13.06.2016;ВЫДРИН              ;3;28.06.2016;174;5
4626;4;2010;505504;1;28.06.2016;Возобн.приост.ст208ч.1п.1                         ;09.06.2016;ВЫДРИН              ;3;28.06.2016;174;5
4627;4;2011;102404;1;28.06.2016;Возобн.приост.ст208ч.1п.1                         ;23.06.2016;ВЫДРИН              ;3;01.07.2016;174;5
4628;4;2011;149204;1;28.06.2016;Возобн.приост.ст208ч.1п.1                         ;09.06.2016;ВЫДР                ;3;01.07.2016;174;5
4629;4;2011;164704;1;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;04.05.2016;ВЫДРИН              ;3;30.05.2016;174;5
4630;4;2011;2100204;1;10.02.2016;По инициативе прокур.п.4                          ;14.01.2016;СЕТОВ               ;3;10.02.2016;173;26
4631;4;2012;268175;1;22.03.2016;Возобн.приост.ст208ч.1п.1                         ;17.03.2016;ЛУЦЮК               ;3;23.03.2016;174;85
4632;4;2012;308404;1;22.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;22.01.2016;174;5
4633;4;2012;308404;1;22.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;29.01.2016;174;5
4634;4;2012;309504;1;22.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;22.01.2016;174;5
4635;4;2012;319704;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4636;4;2012;334704;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4637;4;2012;347604;1;31.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;БЕЛОУСОВА           ;3;02.02.2016;174;2
4638;4;2013;20304;1;18.03.2016;Возобн.приост.ст208ч.1п.2                         ;02.03.2016;МАЛКОВ              ;3;18.03.2016;172;1
4639;4;2013;108890;1;16.03.2016;Возобн.приост.ст208ч.1п.1                         ;14.03.2016;ЧИРКОВА             ;3;17.03.2016;174;42
4640;4;2013;110390;1;06.05.2016;Возобн.приост.ст208ч.1п.1                         ;04.02.2016;МЫЛЬНИКОВ           ;3;10.05.2016;174;42
4641;4;2013;110390;1;08.02.2016;Возобн.приост.ст208ч.1п.1                         ;04.02.2016;МЫЛЬНИКОВ           ;3;11.02.2016;174;42
4642;4;2013;356704;1;31.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;БЕЛОУСОВА           ;3;02.02.2016;174;2
4643;4;2013;356704;2;31.01.2016;Возобн.приост.ст208ч.1п.1                         ;20.01.2016;БЕЛОУСОВА           ;3;02.02.2016;174;2
4644;4;2013;400104;1;26.04.2016;Возр прокурором следов-лю                         ;03.02.2016;УРЕНСКОВА           ;3;26.04.2016;173;2
4645;4;2013;400104;1;09.02.2016;Возобн.приост.ст208ч.1п.1                         ;03.01.2016;УРЕНСКОВА           ;3;09.02.2016;174;2
4646;4;2013;414304;1;12.02.2016;По инициативе прокур.п.1                          ;03.02.2016;БУТЫЛЬСКИЙ          ;3;12.02.2016;174;43
4647;4;2013;419004;1;31.03.2016;Возобн.приост.ст208ч.1п.1                         ;28.03.2016;АРШИНСКАЯ           ;3;01.04.2016;174;2
4648;4;2013;435504;1;11.03.2016;Возобн.приост.ст208ч.1п.1                         ;10.03.2016;ЯКИМОВА             ;3;11.03.2016;174;5
4649;4;2013;435504;2;11.03.2016;Возобн.приост.ст208ч.1п.1                         ;10.03.2016;ЯКИМОВА             ;3;11.03.2016;174;5
4650;4;2013;435504;3;11.03.2016;Возобн.приост.ст208ч.1п.1                         ;10.03.2016;ЯКИМОВА             ;3;11.03.2016;174;5
4651;4;2013;435504;4;11.03.2016;Возобн.приост.ст208ч.1п.1                         ;10.03.2016;ЯКИМОВА             ;3;11.03.2016;174;5
4652;4;2013;435504;5;11.03.2016;Возобн.приост.ст208ч.1п.1                         ;10.03.2016;ЯКИМОВА             ;3;11.03.2016;174;5
4653;4;2013;435504;6;11.03.2016;Возобн.приост.ст208ч.1п.1                         ;10.03.2016;ЯКИМОВА             ;3;11.03.2016;174;5
4654;4;2013;435504;7;11.03.2016;Возобн.приост.ст208ч.1п.1                         ;10.03.2016;ЯКИМОВА             ;3;11.03.2016;174;5
4655;4;2013;435504;8;11.03.2016;Возобн.приост.ст208ч.1п.1                         ;10.03.2016;ЯКИМОВА             ;3;11.03.2016;174;5
4656;4;2013;435504;9;11.03.2016;Возобн.приост.ст208ч.1п.1                         ;10.03.2016;ЯКИМОВА             ;3;11.03.2016;174;5
4657;4;2013;472304;1;28.06.2016;Возобн.приост.ст208ч.1п.1                         ;23.06.2016;ВЫДРИН              ;3;28.06.2016;174;5
4658;4;2013;472904;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4659;4;2013;473204;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4660;4;2013;473304;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4661;4;2013;473904;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4662;4;2013;475104;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4663;4;2013;475404;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4664;4;2013;475604;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4665;4;2013;476904;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4666;4;2013;477604;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4667;4;2013;479604;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4668;4;2013;479704;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4669;4;2013;479904;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4670;4;2013;481304;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4671;4;2013;484704;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4672;4;2013;485304;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4673;4;2013;485804;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4674;4;2013;487204;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4675;4;2013;488704;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4676;4;2013;489704;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4677;4;2013;489904;1;28.06.2016;Возобн.приост.ст208ч.1п.1                         ;23.06.2016;ВЫДРИН              ;3;28.06.2016;174;5
4678;4;2013;490204;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4679;4;2013;490904;1;29.01.2016;По инициативе прокур. п2                          ;27.01.2016;БУТЫЛЬСКИЙ          ;3;29.01.2016;172;43
4680;4;2013;492104;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
4681;4;2013;492204;1;25.01.2016;Возобн.приост.ст208ч.1п.1                         ;16.01.2016;ВЫДРИН              ;3;25.01.2016;174;5
