========================================================================================
РЕЕСТР УГОЛОВНЫХ ДЕЛ С ПОВТОРНЫМИ ОТМЕНАМИ И ВОЗОБНОВЛЕНИЯМИ (ВОЗОБНОВЛЕНИЙ > 1)
Дата формирования: 13.09.2026, 01:11:55
Всего дел в исходной базе: 6898
Всего дел с повторными возобновлениями: 2076
========================================================================================

[1112] ОВД: 1   | Дело №: 445101   | Возобновлений: [ 2] | Первая строка: 1906  | Даты: 15.04.2016
[1113] ОВД: 1   | Дело №: 445201   | Возобновлений: [ 2] | Первая строка: 1908  | Даты: 19.04.2016, 15.04.2016
[1114] ОВД: 1   | Дело №: 445301   | Возобновлений: [ 2] | Первая строка: 1910  | Даты: 19.04.2016, 15.04.2016
[1115] ОВД: 1   | Дело №: 446001   | Возобновлений: [ 2] | Первая строка: 1920  | Даты: 19.04.2016, 15.04.2016
[1116] ОВД: 1   | Дело №: 446801   | Возобновлений: [ 2] | Первая строка: 1925  | Даты: 27.03.2016
[1117] ОВД: 1   | Дело №: 448701   | Возобновлений: [ 2] | Первая строка: 1931  | Даты: 29.03.2016
[1118] ОВД: 1   | Дело №: 449201   | Возобновлений: [ 2] | Первая строка: 1933  | Даты: 29.03.2016
[1119] ОВД: 1   | Дело №: 450401   | Возобновлений: [ 2] | Первая строка: 1936  | Даты: 15.04.2016
[1120] ОВД: 1   | Дело №: 450601   | Возобновлений: [ 2] | Первая строка: 1938  | Даты: 30.03.2016
[1121] ОВД: 1   | Дело №: 451601   | Возобновлений: [ 2] | Первая строка: 1941  | Даты: 31.03.2016
[1122] ОВД: 1   | Дело №: 451701   | Возобновлений: [ 2] | Первая строка: 1943  | Даты: 15.04.2016
[1123] ОВД: 1   | Дело №: 453601   | Возобновлений: [ 2] | Первая строка: 1949  | Даты: 15.04.2016
[1124] ОВД: 1   | Дело №: 454001   | Возобновлений: [ 2] | Первая строка: 1951  | Даты: 15.04.2016
[1125] ОВД: 1   | Дело №: 454901   | Возобновлений: [ 2] | Первая строка: 1953  | Даты: 20.04.2016, 15.04.2016
[1126] ОВД: 1   | Дело №: 455101   | Возобновлений: [ 2] | Первая строка: 1955  | Даты: 04.04.2016
[1127] ОВД: 1   | Дело №: 455401   | Возобновлений: [ 2] | Первая строка: 1960  | Даты: 19.04.2016
[1128] ОВД: 1   | Дело №: 456001   | Возобновлений: [ 2] | Первая строка: 1965  | Даты: 05.04.2016
[1129] ОВД: 1   | Дело №: 456701   | Возобновлений: [ 2] | Первая строка: 1971  | Даты: 06.04.2016
[1130] ОВД: 1   | Дело №: 458501   | Возобновлений: [ 2] | Первая строка: 1974  | Даты: 20.04.2016
[1131] ОВД: 1   | Дело №: 458701   | Возобновлений: [ 2] | Первая строка: 1976  | Даты: 19.04.2016, 15.04.2016
[1132] ОВД: 1   | Дело №: 458801   | Возобновлений: [ 2] | Первая строка: 1978  | Даты: 08.04.2016
[1133] ОВД: 1   | Дело №: 458901   | Возобновлений: [ 2] | Первая строка: 1980  | Даты: 21.04.2016, 15.04.2016
[1134] ОВД: 1   | Дело №: 459701   | Возобновлений: [ 2] | Первая строка: 1982  | Даты: 19.04.2016, 15.04.2016
[1135] ОВД: 1   | Дело №: 460201   | Возобновлений: [ 2] | Первая строка: 1986  | Даты: 15.04.2016
[1136] ОВД: 1   | Дело №: 460801   | Возобновлений: [ 2] | Первая строка: 1988  | Даты: 15.04.2016
[1137] ОВД: 1   | Дело №: 462101   | Возобновлений: [ 2] | Первая строка: 1991  | Даты: 25.04.2016
[1138] ОВД: 1   | Дело №: 462701   | Возобновлений: [ 2] | Первая строка: 1998  | Даты: 19.04.2016
[1139] ОВД: 1   | Дело №: 463401   | Возобновлений: [ 2] | Первая строка: 2000  | Даты: 13.04.2016
[1140] ОВД: 1   | Дело №: 464901   | Возобновлений: [ 2] | Первая строка: 2003  | Даты: 18.04.2016
[1141] ОВД: 1   | Дело №: 467501   | Возобновлений: [ 2] | Первая строка: 2007  | Даты: 19.04.2016
[1142] ОВД: 1   | Дело №: 471001   | Возобновлений: [ 2] | Первая строка: 2011  | Даты: 21.04.2016
[1143] ОВД: 1   | Дело №: 471701   | Возобновлений: [ 2] | Первая строка: 2015  | Даты: 26.05.2016
[1144] ОВД: 1   | Дело №: 471801   | Возобновлений: [ 2] | Первая строка: 2017  | Даты: 25.04.2016
[1145] ОВД: 1   | Дело №: 471901   | Возобновлений: [ 2] | Первая строка: 2019  | Даты: 30.05.2016
[1146] ОВД: 1   | Дело №: 472701   | Возобновлений: [ 2] | Первая строка: 2025  | Даты: 25.05.2016
[1147] ОВД: 1   | Дело №: 474601   | Возобновлений: [ 2] | Первая строка: 2028  | Даты: 25.05.2016
[1148] ОВД: 1   | Дело №: 474901   | Возобновлений: [ 2] | Первая строка: 2030  | Даты: 30.05.2016
[1149] ОВД: 1   | Дело №: 477201   | Возобновлений: [ 2] | Первая строка: 2037  | Даты: 19.05.2016
[1150] ОВД: 1   | Дело №: 479601   | Возобновлений: [ 2] | Первая строка: 2045  | Даты: 30.05.2016
[1151] ОВД: 1   | Дело №: 479801   | Возобновлений: [ 2] | Первая строка: 2047  | Даты: 25.05.2016, 30.05.2016
[1152] ОВД: 1   | Дело №: 480401   | Возобновлений: [ 2] | Первая строка: 2050  | Даты: 25.05.2016
[1153] ОВД: 1   | Дело №: 482301   | Возобновлений: [ 2] | Первая строка: 2057  | Даты: 22.04.2016
[1154] ОВД: 1   | Дело №: 483001   | Возобновлений: [ 2] | Первая строка: 2062  | Даты: 25.05.2016
[1155] ОВД: 1   | Дело №: 484101   | Возобновлений: [ 2] | Первая строка: 2064  | Даты: 22.06.2016
[1156] ОВД: 1   | Дело №: 484801   | Возобновлений: [ 2] | Первая строка: 2066  | Даты: 28.06.2016
[1157] ОВД: 1   | Дело №: 484901   | Возобновлений: [ 2] | Первая строка: 2068  | Даты: 28.06.2016
[1158] ОВД: 1   | Дело №: 489701   | Возобновлений: [ 2] | Первая строка: 2074  | Даты: 25.05.2016
[1159] ОВД: 1   | Дело №: 516401   | Возобновлений: [ 2] | Первая строка: 2120  | Даты: 22.07.2016
[1160] ОВД: 1   | Дело №: 520401   | Возобновлений: [ 2] | Первая строка: 2122  | Даты: 07.07.2016
[1161] ОВД: 2   | Дело №: 433902   | Возобновлений: [ 2] | Первая строка: 2152  | Даты: 21.06.2016, 18.07.2016
[1162] ОВД: 2   | Дело №: 436602   | Возобновлений: [ 2] | Первая строка: 2156  | Даты: 21.06.2016, 23.07.2016
[1163] ОВД: 2   | Дело №: 436702   | Возобновлений: [ 2] | Первая строка: 2157  | Даты: 21.06.2016, 23.07.2016
[1164] ОВД: 2   | Дело №: 437802   | Возобновлений: [ 2] | Первая строка: 2158  | Даты: 21.06.2016, 15.07.2016
[1165] ОВД: 2   | Дело №: 553302   | Возобновлений: [ 2] | Первая строка: 2219  | Даты: 16.05.2016, 28.03.2016
[1166] ОВД: 2   | Дело №: 292402   | Возобновлений: [ 2] | Первая строка: 2299  | Даты: 15.02.2016
[1167] ОВД: 2   | Дело №: 933402   | Возобновлений: [ 2] | Первая строка: 2427  | Даты: 21.06.2016
[1168] ОВД: 2   | Дело №: 1034802  | Возобновлений: [ 2] | Первая строка: 2493  | Даты: 01.04.2016
[1169] ОВД: 2   | Дело №: 1065902  | Возобновлений: [ 2] | Первая строка: 2497  | Даты: 22.01.2016
[1170] ОВД: 2   | Дело №: 6002     | Возобновлений: [ 2] | Первая строка: 2507  | Даты: 11.01.2016
[1171] ОВД: 2   | Дело №: 8102     | Возобновлений: [ 2] | Первая строка: 2509  | Даты: 17.02.2016
[1172] ОВД: 2   | Дело №: 155102   | Возобновлений: [ 2] | Первая строка: 2530  | Даты: 30.05.2016, 10.03.2016
[1173] ОВД: 2   | Дело №: 179175   | Возобновлений: [ 2] | Первая строка: 2540  | Даты: 25.04.2016
[1174] ОВД: 2   | Дело №: 189402   | Возобновлений: [ 2] | Первая строка: 2545  | Даты: 09.02.2016
[1175] ОВД: 2   | Дело №: 216602   | Возобновлений: [ 2] | Первая строка: 2578  | Даты: 18.04.2016, 22.01.2016
[1176] ОВД: 2   | Дело №: 268402   | Возобновлений: [ 2] | Первая строка: 2616  | Даты: 04.07.2016
[1177] ОВД: 2   | Дело №: 288002   | Возобновлений: [ 2] | Первая строка: 2647  | Даты: 15.01.2016
[1178] ОВД: 2   | Дело №: 290302   | Возобновлений: [ 2] | Первая строка: 2653  | Даты: 29.02.2016
[1179] ОВД: 2   | Дело №: 295702   | Возобновлений: [ 2] | Первая строка: 2662  | Даты: 19.04.2016, 13.02.2016
[1180] ОВД: 2   | Дело №: 299502   | Возобновлений: [ 2] | Первая строка: 2678  | Даты: 11.01.2016, 25.03.2016
[1181] ОВД: 2   | Дело №: 301902   | Возобновлений: [ 2] | Первая строка: 2688  | Даты: 15.02.2016
[1182] ОВД: 2   | Дело №: 302202   | Возобновлений: [ 2] | Первая строка: 2690  | Даты: 15.04.2016, 13.01.2016
[1183] ОВД: 2   | Дело №: 306702   | Возобновлений: [ 2] | Первая строка: 2710  | Даты: 04.05.2016, 15.02.2016
[1184] ОВД: 2   | Дело №: 308202   | Возобновлений: [ 2] | Первая строка: 2719  | Даты: 20.01.2016
[1185] ОВД: 2   | Дело №: 308602   | Возобновлений: [ 2] | Первая строка: 2723  | Даты: 21.01.2016
[1186] ОВД: 2   | Дело №: 308802   | Возобновлений: [ 2] | Первая строка: 2726  | Даты: 01.03.2016
[1187] ОВД: 2   | Дело №: 308902   | Возобновлений: [ 2] | Первая строка: 2728  | Даты: 16.06.2016, 18.04.2016
[1188] ОВД: 2   | Дело №: 309302   | Возобновлений: [ 2] | Первая строка: 2732  | Даты: 30.05.2016
[1189] ОВД: 2   | Дело №: 310802   | Возобновлений: [ 2] | Первая строка: 2740  | Даты: 25.01.2016
[1190] ОВД: 2   | Дело №: 311602   | Возобновлений: [ 2] | Первая строка: 2744  | Даты: 25.01.2016
[1191] ОВД: 2   | Дело №: 312102   | Возобновлений: [ 2] | Первая строка: 2746  | Даты: 22.04.2016, 25.01.2016
[1192] ОВД: 2   | Дело №: 314002   | Возобновлений: [ 2] | Первая строка: 2753  | Даты: 22.04.2016, 26.01.2016
[1193] ОВД: 2   | Дело №: 314302   | Возобновлений: [ 2] | Первая строка: 2757  | Даты: 22.04.2016, 26.01.2016
[1194] ОВД: 2   | Дело №: 315202   | Возобновлений: [ 2] | Первая строка: 2762  | Даты: 17.03.2016
[1195] ОВД: 2   | Дело №: 315902   | Возобновлений: [ 2] | Первая строка: 2764  | Даты: 15.04.2016, 01.02.2016
[1196] ОВД: 2   | Дело №: 316202   | Возобновлений: [ 2] | Первая строка: 2768  | Даты: 18.03.2016, 01.02.2016
[1197] ОВД: 2   | Дело №: 316302   | Возобновлений: [ 2] | Первая строка: 2770  | Даты: 26.02.2016, 01.02.2016
[1198] ОВД: 2   | Дело №: 318502   | Возобновлений: [ 2] | Первая строка: 2778  | Даты: 22.04.2016, 03.02.2016
[1199] ОВД: 2   | Дело №: 322402   | Возобновлений: [ 2] | Первая строка: 2802  | Даты: 29.02.2016
[1200] ОВД: 2   | Дело №: 322602   | Возобновлений: [ 2] | Первая строка: 2805  | Даты: 06.06.2016
[1201] ОВД: 2   | Дело №: 322702   | Возобновлений: [ 2] | Первая строка: 2807  | Даты: 15.03.2016, 09.02.2016
[1202] ОВД: 2   | Дело №: 324002   | Возобновлений: [ 2] | Первая строка: 2811  | Даты: 31.03.2016, 11.02.2016
[1203] ОВД: 2   | Дело №: 327702   | Возобновлений: [ 2] | Первая строка: 2825  | Даты: 24.06.2016, 01.03.2016
[1204] ОВД: 2   | Дело №: 330702   | Возобновлений: [ 2] | Первая строка: 2848  | Даты: 21.02.2016
[1205] ОВД: 2   | Дело №: 330802   | Возобновлений: [ 2] | Первая строка: 2850  | Даты: 21.02.2016
[1206] ОВД: 2   | Дело №: 331002   | Возобновлений: [ 2] | Первая строка: 2853  | Даты: 25.03.2016
[1207] ОВД: 2   | Дело №: 333302   | Возобновлений: [ 2] | Первая строка: 2866  | Даты: 15.07.2016, 25.02.2016
[1208] ОВД: 2   | Дело №: 334602   | Возобновлений: [ 2] | Первая строка: 2872  | Даты: 24.06.2016, 16.04.2016
[1209] ОВД: 2   | Дело №: 336402   | Возобновлений: [ 2] | Первая строка: 2893  | Даты: 16.02.2016, 29.02.2016
[1210] ОВД: 2   | Дело №: 337002   | Возобновлений: [ 2] | Первая строка: 2899  | Даты: 30.05.2016
[1211] ОВД: 2   | Дело №: 337902   | Возобновлений: [ 2] | Первая строка: 2905  | Даты: 04.05.2016
[1212] ОВД: 2   | Дело №: 15202    | Возобновлений: [ 2] | Первая строка: 2910  | Даты: 10.06.2016
[1213] ОВД: 2   | Дело №: 24090    | Возобновлений: [ 2] | Первая строка: 2913  | Даты: 26.05.2016
[1214] ОВД: 2   | Дело №: 25690    | Возобновлений: [ 2] | Первая строка: 2915  | Даты: 26.05.2016
[1215] ОВД: 2   | Дело №: 26790    | Возобновлений: [ 2] | Первая строка: 2917  | Даты: 26.05.2016
[1216] ОВД: 2   | Дело №: 189775   | Возобновлений: [ 2] | Первая строка: 2920  | Даты: 25.04.2016
[1217] ОВД: 2   | Дело №: 191175   | Возобновлений: [ 2] | Первая строка: 2922  | Даты: 25.04.2016
[1218] ОВД: 2   | Дело №: 338802   | Возобновлений: [ 2] | Первая строка: 2925  | Даты: 04.05.2016
[1219] ОВД: 2   | Дело №: 340302   | Возобновлений: [ 2] | Первая строка: 2947  | Даты: 04.05.2016
[1220] ОВД: 2   | Дело №: 342502   | Возобновлений: [ 2] | Первая строка: 2956  | Даты: 18.03.2016
[1221] ОВД: 2   | Дело №: 349502   | Возобновлений: [ 2] | Первая строка: 3005  | Даты: 22.04.2016
[1222] ОВД: 2   | Дело №: 351802   | Возобновлений: [ 2] | Первая строка: 3028  | Даты: 30.04.2016, 29.03.2016
[1223] ОВД: 2   | Дело №: 352802   | Возобновлений: [ 2] | Первая строка: 3033  | Даты: 24.06.2016, 27.03.2016
[1224] ОВД: 2   | Дело №: 353702   | Возобновлений: [ 2] | Первая строка: 3038  | Даты: 28.07.2016, 22.03.2016
[1225] ОВД: 2   | Дело №: 354002   | Возобновлений: [ 2] | Первая строка: 3040  | Даты: 22.04.2016
[1226] ОВД: 2   | Дело №: 355702   | Возобновлений: [ 2] | Первая строка: 3049  | Даты: 24.06.2016
[1227] ОВД: 2   | Дело №: 356602   | Возобновлений: [ 2] | Первая строка: 3057  | Даты: 05.04.2016
[1228] ОВД: 2   | Дело №: 359102   | Возобновлений: [ 2] | Первая строка: 3065  | Даты: 24.06.2016, 08.04.2016
[1229] ОВД: 2   | Дело №: 360902   | Возобновлений: [ 2] | Первая строка: 3079  | Даты: 22.04.2016
[1230] ОВД: 2   | Дело №: 362902   | Возобновлений: [ 2] | Первая строка: 3092  | Даты: 24.06.2016, 12.04.2016
[1231] ОВД: 2   | Дело №: 365002   | Возобновлений: [ 2] | Первая строка: 3105  | Даты: 30.04.2016
[1232] ОВД: 2   | Дело №: 372502   | Возобновлений: [ 2] | Первая строка: 3141  | Даты: 22.04.2016
[1233] ОВД: 2   | Дело №: 374902   | Возобновлений: [ 2] | Первая строка: 3154  | Даты: 31.05.2016
[1234] ОВД: 2   | Дело №: 377102   | Возобновлений: [ 2] | Первая строка: 3170  | Даты: 18.04.2016
[1235] ОВД: 2   | Дело №: 377202   | Возобновлений: [ 2] | Первая строка: 3172  | Даты: 01.05.2016
[1236] ОВД: 2   | Дело №: 380602   | Возобновлений: [ 2] | Первая строка: 3189  | Даты: 16.05.2016
[1237] ОВД: 2   | Дело №: 383602   | Возобновлений: [ 2] | Первая строка: 3214  | Даты: 12.05.2016
[1238] ОВД: 2   | Дело №: 384402   | Возобновлений: [ 2] | Первая строка: 3217  | Даты: 14.06.2016
[1239] ОВД: 2   | Дело №: 396902   | Возобновлений: [ 2] | Первая строка: 3283  | Даты: 16.05.2016
[1240] ОВД: 2   | Дело №: 404802   | Возобновлений: [ 2] | Первая строка: 3322  | Даты: 15.07.2016
[1241] ОВД: 2   | Дело №: 409302   | Возобновлений: [ 2] | Первая строка: 3332  | Даты: 14.06.2016
[1242] ОВД: 2   | Дело №: 410002   | Возобновлений: [ 2] | Первая строка: 3336  | Даты: 16.06.2016
[1243] ОВД: 2   | Дело №: 410702   | Возобновлений: [ 2] | Первая строка: 3339  | Даты: 15.06.2016
[1244] ОВД: 2   | Дело №: 411902   | Возобновлений: [ 2] | Первая строка: 3342  | Даты: 15.07.2016
[1245] ОВД: 2   | Дело №: 415302   | Возобновлений: [ 2] | Первая строка: 3355  | Даты: 23.06.2016
[1246] ОВД: 2   | Дело №: 415402   | Возобновлений: [ 2] | Первая строка: 3357  | Даты: 22.06.2016
[1247] ОВД: 2   | Дело №: 415602   | Возобновлений: [ 2] | Первая строка: 3359  | Даты: 23.06.2016
[1248] ОВД: 2   | Дело №: 416102   | Возобновлений: [ 2] | Первая строка: 3361  | Даты: 23.06.2016
[1249] ОВД: 2   | Дело №: 416202   | Возобновлений: [ 2] | Первая строка: 3363  | Даты: 23.06.2016
[1250] ОВД: 2   | Дело №: 416302   | Возобновлений: [ 2] | Первая строка: 3365  | Даты: 23.06.2016
[1251] ОВД: 2   | Дело №: 416902   | Возобновлений: [ 2] | Первая строка: 3373  | Даты: 13.06.2016
[1252] ОВД: 2   | Дело №: 417502   | Возобновлений: [ 2] | Первая строка: 3376  | Даты: 28.06.2016
[1253] ОВД: 2   | Дело №: 418602   | Возобновлений: [ 2] | Первая строка: 3380  | Даты: 27.06.2016
[1254] ОВД: 2   | Дело №: 421202   | Возобновлений: [ 2] | Первая строка: 3389  | Даты: 13.06.2016
[1255] ОВД: 2   | Дело №: 422502   | Возобновлений: [ 2] | Первая строка: 3396  | Даты: 26.05.2016
[1256] ОВД: 2   | Дело №: 430102   | Возобновлений: [ 2] | Первая строка: 3428  | Даты: 13.07.2016
[1257] ОВД: 2   | Дело №: 432602   | Возобновлений: [ 2] | Первая строка: 3441  | Даты: 24.06.2016
[1258] ОВД: 2   | Дело №: 434202   | Возобновлений: [ 2] | Первая строка: 3446  | Даты: 28.06.2016
[1259] ОВД: 2   | Дело №: 435902   | Возобновлений: [ 2] | Первая строка: 3454  | Даты: 15.07.2016
[1260] ОВД: 2   | Дело №: 437002   | Возобновлений: [ 2] | Первая строка: 3462  | Даты: 11.07.2016
[1261] ОВД: 2   | Дело №: 437502   | Возобновлений: [ 2] | Первая строка: 3464  | Даты: 11.07.2016
[1262] ОВД: 2   | Дело №: 441402   | Возобновлений: [ 2] | Первая строка: 3482  | Даты: 11.07.2016
[1263] ОВД: 2   | Дело №: 443402   | Возобновлений: [ 2] | Первая строка: 3485  | Даты: 15.07.2016
[1264] ОВД: 3   | Дело №: 38157    | Возобновлений: [ 2] | Первая строка: 3502  | Даты: 19.01.2016
[1265] ОВД: 3   | Дело №: 9103     | Возобновлений: [ 2] | Первая строка: 3510  | Даты: 25.02.2016, 23.03.2016
[1266] ОВД: 3   | Дело №: 17303    | Возобновлений: [ 2] | Первая строка: 3518  | Даты: 12.01.2016
[1267] ОВД: 3   | Дело №: 814203   | Возобновлений: [ 2] | Первая строка: 3528  | Даты: 13.05.2016, 25.01.2016
[1268] ОВД: 3   | Дело №: 3603     | Возобновлений: [ 2] | Первая строка: 3532  | Даты: 31.03.2016
[1269] ОВД: 3   | Дело №: 4703     | Возобновлений: [ 2] | Первая строка: 3534  | Даты: 16.03.2016
[1270] ОВД: 3   | Дело №: 5003     | Возобновлений: [ 2] | Первая строка: 3536  | Даты: 17.03.2016
[1271] ОВД: 3   | Дело №: 22890    | Возобновлений: [ 2] | Первая строка: 3538  | Даты: 09.03.2016
[1272] ОВД: 3   | Дело №: 136303   | Возобновлений: [ 2] | Первая строка: 3548  | Даты: 03.02.2016
[1273] ОВД: 3   | Дело №: 140375   | Возобновлений: [ 2] | Первая строка: 3551  | Даты: 07.04.2016
[1274] ОВД: 3   | Дело №: 155403   | Возобновлений: [ 2] | Первая строка: 3569  | Даты: 01.03.2016
[1275] ОВД: 3   | Дело №: 161603   | Возобновлений: [ 2] | Первая строка: 3594  | Даты: 02.03.2016
[1276] ОВД: 3   | Дело №: 200503   | Возобновлений: [ 2] | Первая строка: 3621  | Даты: 18.05.2016
[1277] ОВД: 3   | Дело №: 223803   | Возобновлений: [ 2] | Первая строка: 3643  | Даты: 21.01.2016
[1278] ОВД: 3   | Дело №: 234803   | Возобновлений: [ 2] | Первая строка: 3678  | Даты: 04.01.2016
[1279] ОВД: 3   | Дело №: 236503   | Возобновлений: [ 2] | Первая строка: 3684  | Даты: 03.05.2016
[1280] ОВД: 3   | Дело №: 241703   | Возобновлений: [ 2] | Первая строка: 3686  | Даты: 04.04.2016
[1281] ОВД: 3   | Дело №: 249003   | Возобновлений: [ 2] | Первая строка: 3702  | Даты: 29.03.2016, 11.03.2016
[1282] ОВД: 3   | Дело №: 251503   | Возобновлений: [ 2] | Первая строка: 3713  | Даты: 20.01.2016
[1283] ОВД: 3   | Дело №: 253503   | Возобновлений: [ 2] | Первая строка: 3724  | Даты: 16.03.2016
[1284] ОВД: 3   | Дело №: 255603   | Возобновлений: [ 2] | Первая строка: 3727  | Даты: 03.02.2016, 05.02.2016
[1285] ОВД: 3   | Дело №: 257803   | Возобновлений: [ 2] | Первая строка: 3729  | Даты: 26.01.2016
[1286] ОВД: 3   | Дело №: 258203   | Возобновлений: [ 2] | Первая строка: 3731  | Даты: 09.02.2016
[1287] ОВД: 3   | Дело №: 261203   | Возобновлений: [ 2] | Первая строка: 3737  | Даты: 19.02.2016
[1288] ОВД: 3   | Дело №: 262303   | Возобновлений: [ 2] | Первая строка: 3746  | Даты: 16.05.2016
[1289] ОВД: 3   | Дело №: 272103   | Возобновлений: [ 2] | Первая строка: 3765  | Даты: 24.03.2016, 11.03.2016
[1290] ОВД: 3   | Дело №: 273303   | Возобновлений: [ 2] | Первая строка: 3767  | Даты: 18.03.2016, 26.01.2016
[1291] ОВД: 3   | Дело №: 273803   | Возобновлений: [ 2] | Первая строка: 3769  | Даты: 25.03.2016, 11.03.2016
[1292] ОВД: 3   | Дело №: 8503     | Возобновлений: [ 2] | Первая строка: 3784  | Даты: 01.07.2016, 23.06.2016
[1293] ОВД: 3   | Дело №: 153350   | Возобновлений: [ 2] | Первая строка: 3792  | Даты: 20.07.2016
[1294] ОВД: 3   | Дело №: 276803   | Возобновлений: [ 2] | Первая строка: 3794  | Даты: 25.05.2016
[1295] ОВД: 3   | Дело №: 278503   | Возобновлений: [ 2] | Первая строка: 3801  | Даты: 11.03.2016
[1296] ОВД: 3   | Дело №: 278603   | Возобновлений: [ 2] | Первая строка: 3803  | Даты: 08.04.2016
[1297] ОВД: 3   | Дело №: 280003   | Возобновлений: [ 2] | Первая строка: 3805  | Даты: 27.04.2016, 18.04.2016
[1298] ОВД: 3   | Дело №: 280103   | Возобновлений: [ 2] | Первая строка: 3807  | Даты: 27.04.2016, 18.04.2016
[1299] ОВД: 3   | Дело №: 280503   | Возобновлений: [ 2] | Первая строка: 3811  | Даты: 18.03.2016
[1300] ОВД: 3   | Дело №: 282503   | Возобновлений: [ 2] | Первая строка: 3829  | Даты: 04.05.2016, 08.04.2016
[1301] ОВД: 3   | Дело №: 283203   | Возобновлений: [ 2] | Первая строка: 3836  | Даты: 26.04.2016, 08.04.2016
[1302] ОВД: 3   | Дело №: 283403   | Возобновлений: [ 2] | Первая строка: 3839  | Даты: 11.05.2016, 18.04.2016
[1303] ОВД: 3   | Дело №: 283903   | Возобновлений: [ 2] | Первая строка: 3841  | Даты: 27.04.2016
[1304] ОВД: 3   | Дело №: 285503   | Возобновлений: [ 2] | Первая строка: 3850  | Даты: 30.03.2016
[1305] ОВД: 3   | Дело №: 286203   | Возобновлений: [ 2] | Первая строка: 3852  | Даты: 31.03.2016
[1306] ОВД: 3   | Дело №: 286303   | Возобновлений: [ 2] | Первая строка: 3854  | Даты: 01.04.2016
[1307] ОВД: 3   | Дело №: 287303   | Возобновлений: [ 2] | Первая строка: 3856  | Даты: 06.04.2016
[1308] ОВД: 3   | Дело №: 288103   | Возобновлений: [ 2] | Первая строка: 3864  | Даты: 05.04.2016
[1309] ОВД: 3   | Дело №: 288503   | Возобновлений: [ 2] | Первая строка: 3866  | Даты: 15.03.2016
[1310] ОВД: 3   | Дело №: 289203   | Возобновлений: [ 2] | Первая строка: 3868  | Даты: 14.03.2016
[1311] ОВД: 3   | Дело №: 291103   | Возобновлений: [ 2] | Первая строка: 3870  | Даты: 27.04.2016, 18.04.2016
[1312] ОВД: 3   | Дело №: 291303   | Возобновлений: [ 2] | Первая строка: 3872  | Даты: 09.04.2016
[1313] ОВД: 3   | Дело №: 291403   | Возобновлений: [ 2] | Первая строка: 3874  | Даты: 18.04.2016
[1314] ОВД: 3   | Дело №: 291703   | Возобновлений: [ 2] | Первая строка: 3876  | Даты: 11.05.2016
[1315] ОВД: 3   | Дело №: 293403   | Возобновлений: [ 2] | Первая строка: 3882  | Даты: 12.04.2016
[1316] ОВД: 3   | Дело №: 297203   | Возобновлений: [ 2] | Первая строка: 3891  | Даты: 28.04.2016
[1317] ОВД: 3   | Дело №: 301003   | Возобновлений: [ 2] | Первая строка: 3905  | Даты: 24.06.2016, 23.05.2016
[1318] ОВД: 3   | Дело №: 301403   | Возобновлений: [ 2] | Первая строка: 3908  | Даты: 08.06.2016, 23.05.2016
[1319] ОВД: 3   | Дело №: 301903   | Возобновлений: [ 2] | Первая строка: 3910  | Даты: 25.04.2016
[1320] ОВД: 3   | Дело №: 302703   | Возобновлений: [ 2] | Первая строка: 3913  | Даты: 23.05.2016, 10.05.2016
[1321] ОВД: 3   | Дело №: 302803   | Возобновлений: [ 2] | Первая строка: 3915  | Даты: 28.04.2016
[1322] ОВД: 3   | Дело №: 303103   | Возобновлений: [ 2] | Первая строка: 3917  | Даты: 08.06.2016, 16.05.2016
[1323] ОВД: 3   | Дело №: 307603   | Возобновлений: [ 2] | Первая строка: 3938  | Даты: 10.05.2016
[1324] ОВД: 3   | Дело №: 310003   | Возобновлений: [ 2] | Первая строка: 3945  | Даты: 27.04.2016
[1325] ОВД: 3   | Дело №: 310403   | Возобновлений: [ 2] | Первая строка: 3947  | Даты: 06.06.2016, 30.05.2016
[1326] ОВД: 3   | Дело №: 310703   | Возобновлений: [ 2] | Первая строка: 3949  | Даты: 06.06.2016, 30.05.2016
[1327] ОВД: 3   | Дело №: 311803   | Возобновлений: [ 2] | Первая строка: 3963  | Даты: 06.06.2016, 02.06.2016
[1328] ОВД: 3   | Дело №: 312103   | Возобновлений: [ 2] | Первая строка: 3969  | Даты: 06.06.2016, 01.06.2016
[1329] ОВД: 3   | Дело №: 312503   | Возобновлений: [ 2] | Первая строка: 3971  | Даты: 06.06.2016, 01.06.2016
[1330] ОВД: 3   | Дело №: 312903   | Возобновлений: [ 2] | Первая строка: 3974  | Даты: 06.06.2016, 01.06.2016
[1331] ОВД: 3   | Дело №: 313203   | Возобновлений: [ 2] | Первая строка: 3976  | Даты: 23.06.2016, 03.06.2016
[1332] ОВД: 3   | Дело №: 315903   | Возобновлений: [ 2] | Первая строка: 3984  | Даты: 26.05.2016
[1333] ОВД: 3   | Дело №: 317103   | Возобновлений: [ 2] | Первая строка: 3989  | Даты: 16.06.2016, 04.06.2016
[1334] ОВД: 3   | Дело №: 317303   | Возобновлений: [ 2] | Первая строка: 3991  | Даты: 30.05.2016
[1335] ОВД: 3   | Дело №: 319803   | Возобновлений: [ 2] | Первая строка: 3997  | Даты: 14.06.2016
[1336] ОВД: 3   | Дело №: 320803   | Возобновлений: [ 2] | Первая строка: 3999  | Даты: 09.06.2016, 08.06.2016
